series,year,gross_er,net_er,fee,is_etf_ever,aum,is_active,is_levinv
S000072412,2021.0,0.0039,,0.0039,True,5401365.16,True,False
S000072412,2022.0,0.0039,,0.0039,True,6458372.78076923,True,False
S000072412,2023.0,0.0039,,0.0039,True,8066445.08230769,True,False
S000072412,2024.0,0.0039,,0.0039,True,14267993.6453846,True,False
S000072412,2025.0,0.0039,,0.0039,True,,,
S000072413,2021.0,0.007,0.007,0.007,True,,,
S000072413,2022.0,0.007,0.007,0.007,True,4607602.89333333,True,False
S000072413,2023.0,0.0071,0.007,0.007,True,4139014.00307692,True,False
S000072431,2021.0,0.0069,0.0069,0.0069,True,,,
S000072431,2022.0,0.0069,0.0069,0.0069,True,10556290.3942276,True,False
S000072431,2023.0,,0.0069,0.0069,True,115501140.400137,True,False
S000072431,2024.0,0.0069,,0.0069,True,367344713.93,True,False
S000072431,2025.0,0.0069,,0.0069,True,656536910.894317,True,False
S000072458,2021.0,0.0075,,0.0075,True,,,
S000072458,2023.0,0.0075,,0.0075,True,76262168.89,True,False
S000072458,2024.0,0.0075,,0.0075,True,108220623.08,True,False
S000072458,2025.0,0.0075,,0.0075,True,141785603.52,True,False
S000072458,2026.0,0.0075,,0.0075,True,458056588.6,True,False
S000072469,2021.0,0.0019,,0.0019,True,56364678.7933333,False,False
S000072469,2022.0,0.0019,,0.0019,True,25869937.1883333,False,False
S000072469,2023.0,0.0019,,0.0019,True,19468574.8925,False,False
S000072469,2024.0,0.0019,,0.0019,True,26521179.72083333,False,False
S000072469,2025.0,0.0019,,0.0019,True,37868675.17833333,False,False
S000072470,2021.0,0.0019,,0.0019,True,60875210.5266667,False,False
S000072470,2022.0,0.0019,,0.0019,True,57711396.1733333,False,False
S000072470,2023.0,0.0019,,0.0019,True,102975495.425,False,False
S000072470,2024.0,0.0019,,0.0019,True,311329977.3591667,False,False
S000072470,2025.0,0.0019,,0.0019,True,462288944.65333337,False,False
S000072472,2021.0,0.0049,,0.0049,True,,,
S000072472,2022.0,0.0049,,0.0049,True,6958912.0,False,False
S000072472,2023.0,0.0049,,0.0049,True,9595461.0,False,False
S000072472,2024.0,0.0049,,0.0049,True,2632613.0,False,False
S000072472,2025.0,0.0049,,0.0049,True,,,
S000072481,2021.0,0.0109,0.0107,0.0107,True,,,
S000072481,2022.0,0.0271,0.0129,0.0129,True,1748102.04,False,True
S000072481,2023.0,0.0192,0.0131,0.0131,True,6716006.80273458,False,True
S000072481,2024.0,0.0238,0.0133,0.0133,True,4350903.96424658,False,True
S000072483,2021.0,0.0184,0.0182,0.0182,True,,,
S000072483,2022.0,0.0099,0.0097,0.0097,True,,,
S000072483,2023.0,0.0096,0.0108,0.0108,True,11576803.701371,False,True
S000072483,2024.0,0.0096,,0.0096,True,571144851.612767,False,True
S000072483,2025.0,0.0095,,0.0095,True,1222952288.14672,False,True
S000072485,2021.0,0.005,,0.005,True,,,
S000072485,2022.0,0.005,,0.005,True,1689702.3,False,False
S000072489,2021.0,0.0025,,0.0025,True,,,
S000072489,2022.0,0.0025,,0.0025,True,5024269.44971429,False,False
S000072489,2023.0,0.0026,,0.0026,True,6216260.73079452,False,False
S000072489,2024.0,0.0026,,0.0026,True,10162051.2475069,False,False
S000072489,2025.0,0.0026,,0.0026,True,9972994.61,False,False
S000072496,2021.0,0.011,0.0049,0.0049,True,,,
S000072496,2022.0,0.1004,0.0049,0.0049,True,2163421.45,False,False
S000072496,2023.0,0.0347,0.0049,0.0049,True,6592066.25545206,False,False
S000072496,2024.0,0.0255,0.0049,0.0049,True,9508913.57,False,False
S000072498,2021.0,0.0141,0.0114,0.0114,True,3672683.732,True,False
S000072498,2022.0,0.0149,0.0122,0.0122,True,7897753.73,True,False
S000072498,2023.0,0.0155,0.0128,0.0128,True,5183488.208,True,False
S000072498,2024.0,0.0151,0.0124,0.0124,True,3695779.11,True,False
S000072501,2021.0,0.0012,,0.0012,True,,,
S000072501,2022.0,0.0012,,0.0012,True,27486316.46,True,False
S000072501,2023.0,0.0012,,0.0012,True,27713529.49,True,False
S000072501,2024.0,0.0012,,0.0012,True,53303907.0,True,False
S000072501,2025.0,0.0013,0.0012,0.0012,True,151484386.29,True,False
S000072510,2021.0,0.0066,0.0059,0.0059,True,,,
S000072510,2022.0,0.0066,0.0059,0.0059,True,3370137.0,True,False
S000072510,2023.0,0.0066,0.0059,0.0059,True,3326255.0,True,False
S000072510,2024.0,0.0066,0.0059,0.0059,True,6146452.0,True,False
S000072534,2021.0,0.006,,0.006,True,,,
S000072534,2022.0,0.006,,0.006,True,2665517.64,False,False
S000072534,2023.0,0.0026,,0.0026,True,2871378.89,False,False
S000072534,2024.0,0.0025,,0.0025,True,1513749.89,False,False
S000072534,2025.0,0.0025,,0.0025,True,2257339.45,False,False
S000072534,2026.0,0.0025,,0.0025,True,2920226.65,False,False
S000072535,2021.0,0.006,,0.006,True,,,
S000072535,2022.0,0.006,,0.006,True,3194840.26,False,False
S000072535,2023.0,0.006,,0.006,True,11070814.55,False,False
S000072535,2024.0,0.0061,,0.0061,True,9920177.16999999,False,False
S000072535,2025.0,0.006,,0.006,True,13790892.52,False,False
S000072535,2026.0,0.006,,0.006,True,18177859.37999999,False,False
S000072536,2021.0,0.006,,0.006,True,,,
S000072536,2022.0,0.006,,0.006,True,2512481.04999999,False,False
S000072536,2023.0,0.0025,,0.0025,True,3786949.25,False,False
S000072536,2024.0,0.0026,,0.0026,True,2776346.54,False,False
S000072536,2025.0,0.0025,,0.0025,True,2088111.8,False,False
S000072536,2026.0,0.0025,,0.0025,True,2435022.24,False,False
S000072540,2021.0,0.006,,0.006,True,,,
S000072540,2022.0,0.006,,0.006,True,2674801.87,False,False
S000072540,2023.0,0.0026,,0.0026,True,3270295.31,False,False
S000072540,2024.0,0.0025,,0.0025,True,2927940.88,False,False
S000072540,2025.0,0.0025,,0.0025,True,2760558.81,False,False
S000072540,2026.0,0.0025,,0.0025,True,2053864.43,False,False
S000072541,2021.0,0.006,,0.006,True,,,
S000072541,2022.0,0.006,,0.006,True,3029364.2,False,False
S000072541,2023.0,0.006,,0.006,True,19309686.37999999,False,False
S000072541,2024.0,0.006,,0.006,True,26020378.62,False,False
S000072541,2025.0,0.006,,0.006,True,33314413.82999999,False,False
S000072541,2026.0,0.006,,0.006,True,44542819.96999999,False,False
S000072542,2021.0,0.006,,0.006,True,,,
S000072542,2022.0,0.006,,0.006,True,2606206.45,False,False
S000072542,2023.0,0.0025,,0.0025,True,3764222.0,False,False
S000072542,2024.0,0.0025,,0.0025,True,3276191.33,False,False
S000072542,2025.0,0.0025,,0.0025,True,2348732.77,False,False
S000072542,2026.0,0.0025,,0.0025,True,3139935.21,False,False
S000072550,2021.0,0.0052,,0.0052,True,,,
S000072550,2022.0,0.0052,,0.0052,True,32597569.01,True,False
S000072550,2023.0,0.0058,,0.0058,True,69243427.71999998,True,False
S000072550,2024.0,0.0056,,0.0056,True,61200681.0,False,False
S000072550,2025.0,0.0052,,0.0052,True,68938966.0,False,False
S000072551,2021.0,0.0052,,0.0052,True,,,
S000072551,2022.0,0.0052,,0.0052,True,23777873.03,True,False
S000072551,2024.0,0.0055,,0.0055,True,69899758.0,False,False
S000072551,2025.0,0.0052,,0.0052,True,66898855.0,False,False
S000072555,2021.0,0.0048,,0.0048,True,,,
S000072555,2022.0,0.0048,,0.0048,True,34875746.275,True,False
S000072555,2023.0,0.0048,,0.0048,True,31954596.27,True,False
S000072555,2024.0,0.0048,,0.0048,True,98717127.08,True,False
S000072555,2025.0,0.0048,,0.0048,True,126542466.22,True,False
S000072556,2021.0,0.005,,0.005,True,,,
S000072556,2022.0,0.005,,0.005,True,34486610.78,True,False
S000072556,2023.0,0.005,,0.005,True,31376630.1,True,False
S000072556,2024.0,0.005,,0.005,True,31410740.14,True,False
S000072556,2025.0,0.005,,0.005,True,33262592.49,True,False
S000072560,2021.0,0.006,,0.006,True,,,
S000072560,2022.0,0.006,,0.006,True,5344978.0,True,False
S000072560,2023.0,0.006,,0.006,True,67904073.859,True,False
S000072560,2024.0,0.006,,0.006,True,233591740.083,True,False
S000072560,2025.0,0.006,,0.006,True,715916649.29,True,False
S000072561,2021.0,0.0101,0.0101,0.0101,True,,,
S000072561,2022.0,0.0214,0.01,0.01,True,12686959.10067615,True,False
S000072561,2023.0,0.0376,0.01,0.01,True,8932416.7919726,True,False
S000072561,2024.0,0.0318,0.01,0.01,True,9857332.13,True,False
S000072561,2025.0,0.0161,0.01,0.01,True,27870240.33961644,True,False
S000072561,2026.0,0.0143,0.01,0.01,True,,,
S000072573,2021.0,0.0065,,0.0065,True,,,
S000072573,2022.0,0.0065,,0.0065,True,7664200.0,False,False
S000072613,2022.0,0.012,0.0099,0.0099,True,,,
S000072613,2023.0,0.012,0.0099,0.0099,True,,,
S000072613,2024.0,0.0108,0.0104,0.0104,True,84971527.78,True,False
S000072613,2025.0,0.0103,0.0091,0.0091,True,114555181.95,True,False
S000072613,2026.0,0.0089,,0.0089,True,126892395.09,True,False
S000072630,2021.0,0.009,0.0075,0.0075,True,,,
S000072630,2022.0,0.009,0.0075,0.0075,True,,,
S000072639,2021.0,0.0075,,0.0075,True,,,
S000072639,2022.0,0.0075,,0.0075,True,4267096.15,True,False
S000072639,2023.0,0.0075,,0.0075,True,3306148.0,True,False
S000072639,2024.0,0.0075,,0.0075,True,36336653.665,True,False
S000072639,2025.0,0.0075,,0.0075,True,53264914.0,True,False
S000072647,2021.0,0.0069,,0.0069,True,,,
S000072647,2022.0,0.0069,,0.0069,True,12989143.726,False,False
S000072647,2023.0,0.0069,,0.0069,True,23944963.05,False,False
S000072647,2024.0,0.0069,,0.0069,True,28369755.37,False,False
S000072683,2021.0,0.0047,0.0039,0.0039,True,,,
S000072683,2022.0,0.0047,0.0039,0.0039,True,25864361.235,True,False
S000072683,2023.0,0.0054,0.004,0.004,True,31253241.93153846,True,False
S000072683,2024.0,0.0054,0.0041,0.0041,True,26473353.58615384,True,False
S000072683,2025.0,0.004,,0.004,True,23679225.41615384,True,False
S000072686,2021.0,0.0039,,0.0039,True,,,
S000072686,2022.0,0.0039,,0.0039,True,9722174.5675,True,False
S000072692,2021.0,0.019,0.006,0.006,True,,,
S000072692,2023.0,0.0229,0.006,0.006,True,7215441.917,False,False
S000072692,2024.0,0.0399,0.006,0.006,True,3999618.862,False,False
S000072692,2025.0,0.0293,0.006,0.006,True,6410802.747,False,False
S000072693,2022.0,0.0035,,0.0035,True,23987808.31,True,False
S000072693,2023.0,0.0035,,0.0035,True,22702843.75,True,False
S000072693,2024.0,0.0035,,0.0035,True,22516378.4,True,False
S000072699,2021.0,0.005,,0.005,True,,,
S000072699,2022.0,0.005,,0.005,True,2978984.28,False,False
S000072699,2023.0,0.0051,,0.0051,True,7687643.92999999,False,False
S000072699,2024.0,0.005,,0.005,True,4818155.41,False,False
S000072699,2025.0,0.005,,0.005,True,6546258.07,False,False
S000072700,2021.0,0.005,,0.005,True,,,
S000072700,2022.0,0.005,,0.005,True,2949375.48,False,False
S000072700,2023.0,0.005,,0.005,True,3774103.58,False,False
S000072700,2024.0,0.0051,,0.0051,True,5881875.96999999,False,False
S000072700,2025.0,0.0051,,0.0051,True,2463481.54999999,False,False
S000072703,2021.0,0.0055,0.0045,0.0045,True,,,
S000072703,2023.0,0.0056,,0.0056,True,10641151.29,True,False
S000072703,2024.0,0.0055,,0.0055,True,498914846.21,True,False
S000072703,2025.0,0.0044,,0.0044,True,1047018205.45,True,False
S000072714,2021.0,0.0054,0.0039,0.0039,True,,,
S000072714,2022.0,0.0049,0.0039,0.0039,True,40976014.81,True,False
S000072714,2023.0,0.0049,0.0039,0.0039,True,56110981.46,True,False
S000072714,2024.0,0.0049,0.0039,0.0039,True,113653741.36,True,False
S000072714,2025.0,0.0049,0.0039,0.0039,True,251515799.62,True,False
S000072739,2021.0,0.0044,0.0039,0.0039,True,,,
S000072739,2022.0,0.0044,0.0039,0.0039,True,25764080.29,True,False
S000072739,2023.0,0.0043,0.0039,0.0039,True,31948156.32,True,False
S000072739,2024.0,0.0043,0.0039,0.0039,True,38058104.61,True,False
S000072739,2025.0,0.0029,0.0025,0.0025,True,,,
S000072749,2021.0,0.0079,,0.0079,True,,,
S000072749,2022.0,0.0078,,0.0078,True,88079734.16809782,False,False
S000072749,2023.0,0.0081,,0.0081,True,221201582.46,False,False
S000072749,2024.0,0.0087,,0.0087,True,256312844.037022,False,False
S000072749,2025.0,0.0091,,0.0091,True,192417730.667178,False,False
S000072750,2021.0,0.0079,,0.0079,True,,,
S000072750,2022.0,0.0078,,0.0078,True,16661188.07,False,False
S000072750,2023.0,0.0079,,0.0079,True,23656442.32,False,False
S000072750,2024.0,0.0082,,0.0082,True,21860885.4681421,False,False
S000072750,2025.0,0.0087,,0.0087,True,10170255.61005478,False,False
S000072757,2021.0,0.013,,0.013,True,,,
S000072757,2022.0,0.0153,,0.0153,True,3188508.92555555,True,False
S000072757,2023.0,0.0129,,0.0129,True,2956976.76230769,True,False
S000072757,2024.0,0.0131,,0.0131,True,3481598.02692307,True,False
S000072757,2025.0,0.0133,,0.0133,True,4946523.02692307,True,False
S000072783,2021.0,0.0113,0.009,0.009,True,,,
S000072783,2022.0,0.0585,0.0095,0.0095,True,3948784.97012738,True,False
S000072797,2021.0,0.0008,,0.0008,True,,,
S000072797,2022.0,0.0008,,0.0008,True,23742391.415,True,False
S000072797,2023.0,0.0008,,0.0008,True,37307645.35307692,True,False
S000072797,2024.0,0.0008,,0.0008,True,60616891.33307692,True,False
S000072798,2021.0,0.0031,,0.0031,True,,,
S000072798,2022.0,0.0031,,0.0031,True,20787335.96555555,True,False
S000072798,2023.0,0.0031,,0.0031,True,24040146.71384615,True,False
S000072798,2024.0,0.0032,,0.0032,True,96905049.0,True,False
S000072799,2021.0,0.0017,,0.0017,True,,,
S000072799,2022.0,0.0017,,0.0017,True,28457445.31555555,True,False
S000072799,2023.0,0.0017,,0.0017,True,49830219.27,True,False
S000072799,2024.0,0.0017,,0.0017,True,112903110.0,True,False
S000072804,2021.0,0.0059,,0.0059,True,,,
S000072804,2022.0,0.0059,,0.0059,True,640834.0,False,False
S000072804,2023.0,0.0059,,0.0059,True,466006.0,False,False
S000072813,2021.0,0.0085,,0.0085,True,,,
S000072813,2022.0,0.0085,,0.0085,True,,,
S000072813,2023.0,0.0085,,0.0085,True,,,
S000072813,2024.0,0.0085,,0.0085,True,,,
S000072813,2025.0,0.0085,,0.0085,True,963810533.1715384,True,False
S000072818,2021.0,0.0075,,0.0075,True,,,
S000072818,2022.0,0.0075,,0.0075,True,18002815.0,True,False
S000072818,2023.0,0.0075,,0.0075,True,23303910.0,True,False
S000072818,2024.0,0.0075,,0.0075,True,19694541.0,True,False
S000072836,2021.0,0.006,,0.006,True,,,
S000072836,2022.0,0.0061,,0.0061,True,5586209.11,False,False
S000072836,2024.0,0.006,,0.006,True,2330488.8575,False,False
S000072836,2025.0,0.006,,0.006,True,3212455.485,False,False
S000072837,2021.0,0.006,,0.006,True,,,
S000072837,2022.0,0.0061,,0.0061,True,11762514.44,False,False
S000072837,2024.0,0.006,,0.006,True,3576494.3975,False,False
S000072837,2025.0,0.006,,0.006,True,7830015.10583333,False,False
S000072837,2026.0,0.0066,,0.0066,True,11046089.18416667,False,False
S000072878,2021.0,0.0091,,0.0091,True,,,
S000072878,2023.0,0.0113,,0.0113,True,62643803.75,True,False
S000072878,2024.0,0.011,,0.011,True,38807372.02,True,False
S000072878,2025.0,0.0122,,0.0122,True,,,
S000072879,2021.0,0.0107,,0.0107,True,,,
S000072879,2023.0,0.0112,,0.0112,True,91254662.61,True,False
S000072879,2024.0,0.011,,0.011,True,58205914.52,True,False
S000072879,2025.0,0.0122,,0.0122,True,,,
S000072880,2021.0,0.0096,,0.0096,True,,,
S000072880,2023.0,0.0106,,0.0106,True,108765658.81,True,False
S000072880,2024.0,0.0103,,0.0103,True,108765658.81,True,False
S000072918,2021.0,0.0099,,0.0099,True,,,
S000072918,2022.0,0.0064,,0.0064,True,2327994.98640449,True,False
S000072918,2023.0,0.0097,0.0082,0.0082,True,1908872.71,True,False
S000072931,2021.0,0.0044,,0.0044,True,,,
S000072931,2022.0,0.0044,,0.0044,True,33562951.99,True,False
S000072931,2023.0,0.0044,,0.0044,True,247079481.67,True,False
S000072931,2024.0,0.0044,,0.0044,True,807505110.65,True,False
S000072931,2025.0,0.0044,,0.0044,True,2457230828.37,True,False
S000072932,2021.0,0.0041,,0.0041,True,,,
S000072932,2022.0,0.0042,,0.0042,True,112437029.67,True,False
S000072932,2023.0,0.0041,,0.0041,True,190600509.02,True,False
S000072932,2024.0,0.004,0.0039,0.0039,True,651760138.89,True,False
S000072932,2025.0,0.004,0.0039,0.0039,True,1901000065.15923,True,False
S000072972,2021.0,0.0055,,0.0055,True,,,
S000072972,2022.0,0.0055,,0.0055,True,40540510.521,True,False
S000072972,2023.0,0.0055,,0.0055,True,32369475.41,True,False
S000072972,2024.0,0.0055,,0.0055,True,35253864.1,True,False
S000072972,2025.0,0.0055,,0.0055,True,43329119.15538461,True,False
S000072977,2021.0,0.0065,,0.0065,True,,,
S000072977,2022.0,0.0065,,0.0065,True,7429506.0,False,False
S000072977,2023.0,0.0065,,0.0065,True,8735626.0,False,False
S000072977,2024.0,0.0065,,0.0065,True,6649871.0,False,False
S000072996,2020.0,0.0036,,0.0036,True,,,
S000072996,2021.0,0.0036,,0.0036,True,,,
S000072996,2022.0,0.0036,,0.0036,True,72568449.3461538,True,False
S000072996,2023.0,0.0036,,0.0036,True,219216993.209231,True,False
S000072996,2024.0,0.0036,,0.0036,True,388770282.116154,True,False
S000072996,2025.0,0.0036,,0.0036,True,,,
S000072997,2020.0,0.0025,,0.0025,True,,,
S000072997,2021.0,0.0025,,0.0025,True,,,
S000072997,2022.0,0.0025,,0.0025,True,26813686.6176923,True,False
S000072997,2023.0,0.0025,,0.0025,True,179343518.26,True,False
S000072997,2024.0,0.0025,,0.0025,True,326559932.763077,True,False
S000072997,2025.0,0.0025,,0.0025,True,,,
S000072998,2020.0,0.0015,,0.0015,True,,,
S000072998,2021.0,0.0015,,0.0015,True,,,
S000072998,2022.0,0.0015,,0.0015,True,193322574.707692,True,False
S000072998,2023.0,0.0015,,0.0015,True,913556977.305384,True,False
S000072998,2024.0,0.0015,,0.0015,True,2750245072.69769,True,False
S000072998,2025.0,0.0015,,0.0015,True,,,
S000072999,2020.0,0.0017,,0.0017,True,,,
S000072999,2021.0,0.0017,,0.0017,True,,,
S000072999,2022.0,0.0017,,0.0017,True,54383581.1692308,True,False
S000072999,2023.0,0.0017,,0.0017,True,255640737.426923,True,False
S000072999,2024.0,0.0017,,0.0017,True,415385507.44,True,False
S000072999,2025.0,0.0017,,0.0017,True,,,
S000073002,2021.0,0.008,,0.008,True,4145018.55,True,False
S000073002,2022.0,0.008,,0.008,True,46572266.89,True,False
S000073002,2023.0,0.008,,0.008,True,65151376.0,True,False
S000073002,2024.0,0.0081,,0.0081,True,69918147.0,True,False
S000073002,2025.0,0.0087,,0.0087,True,,,
S000073002,2026.0,0.0081,,0.0081,True,,,
S000073013,2021.0,0.002,,0.002,True,,,
S000073013,2022.0,0.002,,0.002,True,9294208.0525,False,False
S000073013,2023.0,0.002,,0.002,True,11649001.8225,False,False
S000073013,2024.0,0.002,,0.002,True,35109715.63583333,False,False
S000073013,2025.0,0.002,,0.002,True,75391445.3325,False,False
S000073014,2021.0,0.002,,0.002,True,,,
S000073014,2022.0,0.002,,0.002,True,2251060.02333333,False,False
S000073014,2023.0,0.002,,0.002,True,3161668.955,False,False
S000073014,2024.0,0.002,,0.002,True,4719530.21916667,False,False
S000073014,2025.0,0.002,,0.002,True,5813366.50833333,False,False
S000073018,2021.0,0.001,,0.001,True,,,
S000073018,2022.0,0.001,,0.001,True,21997961.7191667,False,False
S000073018,2023.0,0.001,,0.001,True,111288726.510833,False,False
S000073018,2024.0,0.001,,0.001,True,389850906.43833333,False,False
S000073018,2025.0,0.001,,0.001,True,902082535.5566667,False,False
S000073019,2021.0,0.0042,,0.0042,True,,,
S000073019,2022.0,0.0042,,0.0042,True,8905969.02666667,False,False
S000073019,2023.0,0.0042,,0.0042,True,14629708.6516667,False,False
S000073019,2024.0,0.0042,,0.0042,True,50546504.82666667,False,False
S000073019,2025.0,0.0042,,0.0042,True,219992063.45333332,False,False
S000073020,2021.0,0.0018,,0.0018,True,,,
S000073020,2022.0,0.0018,,0.0018,True,9491500.27166667,False,False
S000073020,2023.0,0.0018,,0.0018,True,18600701.48,False,False
S000073020,2024.0,0.0018,,0.0018,True,54214641.1225,False,False
S000073020,2025.0,0.0018,,0.0018,True,95229326.67166668,False,False
S000073033,2021.0,0.005,0.0025,0.0025,True,,,
S000073033,2022.0,0.005,,0.005,True,16204589.0,False,False
S000073033,2023.0,0.005,,0.005,True,25143971.7,False,False
S000073033,2024.0,0.005,,0.005,True,41247802.581,False,False
S000073033,2025.0,0.005,,0.005,True,75105617.587,False,False
S000073358,2021.0,0.001,0.0009,0.0009,True,,,
S000073358,2022.0,0.001,0.0009,0.0009,True,2568500.50999999,False,False
S000073358,2023.0,0.001,0.0009,0.0009,True,10849026.03,False,False
S000073358,2024.0,0.001,0.0009,0.0009,True,31565593.02,False,False
S000073358,2025.0,0.001,0.0009,0.0009,True,53152014.89999999,False,False
S000073359,2021.0,0.0013,0.0012,0.0012,True,,,
S000073359,2022.0,0.0013,0.0012,0.0012,True,5038321.47499999,False,False
S000073359,2023.0,0.0013,0.0012,0.0012,True,12833029.27,False,False
S000073359,2024.0,0.0014,0.0012,0.0012,True,33355870.95,False,False
S000073359,2025.0,0.0016,0.0012,0.0012,True,50565480.28,False,False
S000073360,2021.0,0.0019,0.0018,0.0018,True,,,
S000073360,2022.0,0.0019,0.0018,0.0018,True,,,
S000073360,2023.0,0.0019,0.0018,0.0018,True,4494921.77,False,False
S000073360,2024.0,0.0019,0.0018,0.0018,True,4438954.99,False,False
S000073361,2021.0,0.0024,0.0023,0.0023,True,,,
S000073361,2022.0,0.0024,0.0023,0.0023,True,49851160.745,False,False
S000073361,2023.0,0.0024,0.0023,0.0023,True,23727420.23,False,False
S000073362,2021.0,0.0013,0.0012,0.0012,True,,,
S000073362,2022.0,0.0013,0.0012,0.0012,True,49263109.98499999,False,False
S000073362,2023.0,0.0013,0.0012,0.0012,True,42111301.49,False,False
S000073362,2024.0,0.0013,0.0012,0.0012,True,32241484.72,False,False
S000073362,2025.0,0.0013,0.0012,0.0012,True,38692859.57999999,False,False
S000073384,2021.0,0.0025,0.0015,0.0015,True,,,
S000073384,2022.0,0.0025,0.0015,0.0015,True,29346748.0,True,False
S000073384,2023.0,0.0027,0.0017,0.0017,True,42155554.0,True,False
S000073384,2024.0,0.0025,0.0015,0.0015,True,47948200.0,True,False
S000073384,2025.0,0.0025,0.0015,0.0015,True,120763726.0,True,False
S000073385,2021.0,0.0075,0.005,0.005,True,,,
S000073385,2022.0,0.0109,0.0084,0.0084,True,50513818.0,True,False
S000073385,2023.0,0.0164,0.0084,0.0084,True,44958168.0,True,False
S000073398,2021.0,0.0112,0.0089,0.0089,True,,,
S000073398,2022.0,0.007,0.0059,0.0059,True,40607377.68272727,True,False
S000073398,2023.0,0.0071,0.006,0.006,True,37627990.89,True,False
S000073398,2024.0,0.0067,0.0059,0.0059,True,12914747.62846153,True,False
S000073404,2021.0,0.0054,,0.0054,True,,,
S000073404,2022.0,0.0054,,0.0054,True,46838305.39727272,True,False
S000073404,2023.0,0.0054,,0.0054,True,47422396.23384615,True,False
S000073404,2024.0,0.0049,,0.0049,True,56411058.3276923,True,False
S000073404,2025.0,0.0049,,0.0049,True,96509029.65461539,True,False
S000073408,2021.0,0.009,,0.009,True,,,
S000073408,2022.0,0.009,,0.009,True,22891725.39,True,False
S000073408,2023.0,0.009,,0.009,True,75698993.11,True,False
S000073408,2024.0,0.009,,0.009,True,236096994.34,True,False
S000073408,2025.0,0.009,,0.009,True,367472784.7,True,False
S000073410,2021.0,0.009,,0.009,True,,,
S000073410,2022.0,0.009,,0.009,True,6200064.64,True,False
S000073410,2023.0,0.009,,0.009,True,24583797.64,True,False
S000073410,2024.0,0.009,,0.009,True,32624321.04,True,False
S000073410,2025.0,0.009,,0.009,True,75716601.83,True,False
S000073414,2021.0,0.0085,,0.0085,True,,,
S000073414,2022.0,0.0085,,0.0085,True,44468975.72,True,False
S000073414,2023.0,0.0085,,0.0085,True,77764950.14,True,False
S000073414,2024.0,0.0085,,0.0085,True,355510570.8,True,False
S000073414,2025.0,0.0085,,0.0085,True,248801570.51,True,False
S000073416,2021.0,0.0058,,0.0058,True,,,
S000073416,2023.0,0.0058,,0.0058,True,1539153.37,False,True
S000073416,2024.0,0.0058,,0.0058,True,1616487.18,False,False
S000073416,2025.0,0.0058,,0.0058,True,1558295.32,False,False
S000073417,2021.0,0.0058,,0.0058,True,,,
S000073417,2023.0,0.0058,,0.0058,True,1032939.28,False,True
S000073417,2024.0,0.0058,,0.0058,True,894802.64,False,False
S000073417,2025.0,0.0058,,0.0058,True,965300.25,False,False
S000073419,2021.0,0.0058,,0.0058,True,,,
S000073419,2023.0,0.0058,,0.0058,True,5651866.37,False,True
S000073419,2024.0,0.0058,,0.0058,True,5035386.12,False,False
S000073419,2025.0,0.0058,,0.0058,True,2931083.78,False,False
S000073420,2021.0,0.0058,,0.0058,True,,,
S000073420,2023.0,0.0058,,0.0058,True,902265.07,False,True
S000073420,2024.0,0.0058,,0.0058,True,617398.36,False,False
S000073420,2025.0,0.0058,,0.0058,True,1212683.53,False,False
S000073421,2021.0,0.0058,,0.0058,True,,,
S000073421,2023.0,0.0058,,0.0058,True,2355195.69,False,True
S000073421,2024.0,0.0058,,0.0058,True,3581556.1,False,False
S000073421,2025.0,0.0058,,0.0058,True,5595119.48,False,False
S000073423,2021.0,0.0058,,0.0058,True,,,
S000073423,2023.0,0.0058,,0.0058,True,1969714.85,False,True
S000073423,2024.0,0.0058,,0.0058,True,4445195.86,False,False
S000073423,2025.0,0.0058,,0.0058,True,6257409.44,False,False
S000073431,2021.0,0.006,,0.006,True,,,
S000073431,2022.0,0.006,,0.006,True,46136578.21,True,False
S000073431,2023.0,0.006,,0.006,True,46136578.21,True,False
S000073431,2024.0,0.006,,0.006,True,14893846.56,True,False
S000073432,2021.0,0.006,,0.006,True,,,
S000073432,2022.0,0.006,,0.006,True,49394691.84,True,False
S000073432,2023.0,0.0061,,0.0061,True,49394691.84,True,False
S000073433,2021.0,0.0055,,0.0055,True,,,
S000073433,2022.0,0.0055,,0.0055,True,49575806.42,True,False
S000073433,2023.0,0.0055,,0.0055,True,49575806.42,True,False
S000073433,2024.0,0.0055,,0.0055,True,15352087.85,True,False
S000073433,2025.0,0.0055,,0.0055,True,8283308.5,True,False
S000073434,2021.0,0.0035,,0.0035,True,,,
S000073434,2022.0,0.0035,,0.0035,True,49508254.54999999,True,False
S000073434,2023.0,0.0035,,0.0035,True,49508254.54999999,True,False
S000073434,2024.0,0.0035,,0.0035,True,30340910.41,True,False
S000073434,2025.0,0.0035,0.002,0.002,True,31004465.59,True,False
S000073434,2026.0,0.0035,0.002,0.002,True,27892386.21999999,True,False
S000073435,2021.0,0.0039,,0.0039,True,,,
S000073435,2022.0,0.004,,0.004,True,49613146.98,True,False
S000073435,2023.0,0.0039,,0.0039,True,49613146.98,True,False
S000073441,2021.0,0.0085,,0.0085,True,,,
S000073441,2022.0,0.0085,,0.0085,True,32652109.43,True,False
S000073441,2023.0,0.0085,,0.0085,True,19494433.19,True,False
S000073441,2024.0,0.0085,,0.0085,True,40059818.58,True,False
S000073441,2025.0,0.0085,,0.0085,True,98012221.84,True,False
S000073455,2021.0,0.0095,,0.0095,True,,,
